epoch,train_loss,val_loss,train_cosine_similarity,train_std_ctx,train_std_tgt,train_loss_near,train_loss_med,train_loss_far_pooled,train_loss_near_weighted,train_loss_med_weighted,train_loss_far_weighted,train_loss_total
14,0.026196102056014275,0.034272422155897535,0.9895103112768732,0.587351553841849,0.6047800885544298,0.005943141198454641,0.008903817895630077,0.01134914292912745,0.005943141198454641,0.008903817895630077,0.01134914292912745,0.026196102056014275
15,0.02506640250923225,0.0330099336004683,0.9899339565585331,0.587008826311122,0.603734170616661,0.005650116085043969,0.008523739644105017,0.010892546725413088,0.005650116085043969,0.008523739644105017,0.010892546725413088,0.02506640250923225
16,0.02410923994727721,0.03182120687062187,0.9902802015865705,0.5867612377550062,0.6029088582781797,0.005384568690363503,0.008196898772720845,0.010527772488051933,0.005384568690363503,0.008196898772720845,0.010527772488051933,0.02410923994727721
17,0.023305030019943555,0.031163522880524396,0.9905744079726836,0.5859749624248367,0.6016345867959175,0.005166632490546458,0.00792105537864961,0.010217342165540596,0.005166632490546458,0.00792105537864961,0.010217342165540596,0.023305030019943555
18,0.022742727202831547,0.030905377552179352,0.990773852605846,0.586819927501415,0.6021178552458958,0.005005658519305083,0.007727255539850265,0.010009813152037519,0.005005658519305083,0.007727255539850265,0.010009813152037519,0.022742727202831547
19,0.022324931779516173,0.030761862599423952,0.990917104713166,0.5881221247476768,0.603128515801377,0.0048844096050160365,0.007576457056916674,0.009864065106649425,0.0048844096050160365,0.007576457056916674,0.009864065106649425,0.022324931779516173
20,0.022076771077468416,0.031093744773949897,0.9909991350292501,0.5902598980217348,0.6050650462590529,0.004811084025297623,0.007481315492225286,0.009784371576668149,0.004811084025297623,0.007481315492225286,0.009784371576668149,0.022076771077468416
21,0.021892940630693792,0.03119853480852076,0.99105913434898,0.5925346557771304,0.6071680306729691,0.004763276461583886,0.0073996375955497195,0.009730026536255827,0.004763276461583886,0.0073996375955497195,0.009730026536255827,0.021892940630693792
22,0.021721324278813535,0.03143073126806745,0.991135330983947,0.5950370041540315,0.6094881483863072,0.004741715858381715,0.007332679718470417,0.009646928687811474,0.004741715858381715,0.007332679718470417,0.009646928687811474,0.021721324278813535
23,0.021368035496063326,0.031637071299233606,0.9913105423773191,0.5961711265105569,0.61033505612974,0.004699759872228895,0.007223769344482056,0.009444506301220445,0.004699759872228895,0.007223769344482056,0.009444506301220445,0.021368035496063326
24,0.020863282893017674,0.031845720378415925,0.9915673363933247,0.5959939948432353,0.6097831327612229,0.004638245167179826,0.00708200656410142,0.009143031124432072,0.004638245167179826,0.00708200656410142,0.009143031124432072,0.020863282893017674
25,0.02030051980702752,0.031803066875519495,0.9918396806354681,0.5957133900065449,0.6090932587233696,0.004549829079640916,0.006923091635802627,0.008827599078720405,0.004549829079640916,0.006923091635802627,0.008827599078720405,0.02030051980702752
26,0.01977396115547468,0.031991861860400865,0.9920798199282167,0.5951220464805214,0.6081478293594076,0.0044536941259641465,0.006764444945127966,0.008555822062192906,0.0044536941259641465,0.006764444945127966,0.008555822062192906,0.01977396115547468
27,0.019159103013081116,0.03208970691609595,0.9923399200261627,0.5935689834106034,0.6062295402281851,0.004322353312784281,0.00656563691725409,0.008271112768571226,0.004322353312784281,0.00656563691725409,0.008271112768571226,0.019159103013081116
28,0.018524252307904852,0.031553492495524034,0.9926024247269604,0.591238618884956,0.6035312437220831,0.0041844958319838125,0.006352576106215585,0.007987180313105741,0.0041844958319838125,0.006352576106215585,0.007987180313105741,0.018524252307904852
29,0.0178590002122402,0.03128969310117619,0.992863970978484,0.588620141889509,0.6005368968729157,0.004030415968061296,0.0061164507410844055,0.007712133477045769,0.004030415968061296,0.0061164507410844055,0.007712133477045769,0.0178590002122402
30,0.017262688286098244,0.03100197544387941,0.9931028819545198,0.585304165084059,0.5968933703985003,0.0038993858709128687,0.005904701516515889,0.007458600837567522,0.0038993858709128687,0.005904701516515889,0.007458600837567522,0.017262688286098244
31,0.01671227045969533,0.030696984683163463,0.9933195763694648,0.5823268065465748,0.5936087893517636,0.003772237577066546,0.00571052453902586,0.007229508250663623,0.003772237577066546,0.00571052453902586,0.007229508250663623,0.01671227045969533
32,0.016272578918431674,0.030461709653692586,0.9934956405867529,0.5799277958290353,0.5909536087381247,0.003670355097328966,0.00556266483032654,0.007039558903303883,0.003670355097328966,0.00556266483032654,0.007039558903303883,0.016272578918431674
33,0.015893689944609504,0.030482953726979237,0.9936421426290966,0.5782059475532553,0.5890174776480342,0.0035745306940651524,0.005435939675624076,0.006883219517355795,0.0035745306940651524,0.005435939675624076,0.006883219517355795,0.015893689944609504
34,0.015621041951093885,0.030186661329519537,0.9937483534957823,0.5774756695519495,0.5881273418829586,0.0035037143395194857,0.005349838750524374,0.006767488823102488,0.0035037143395194857,0.005349838750524374,0.006767488823102488,0.015621041951093885
35,0.01537211312403007,0.030262332519383303,0.993845758023183,0.5766173521293461,0.5871122353478689,0.0034404907858601222,0.0052699913883077504,0.006661630882006859,0.0034404907858601222,0.0052699913883077504,0.006661630882006859,0.01537211312403007
36,0.015152325622161119,0.03009561838116497,0.9939275129559291,0.5762491253364151,0.5866175534316848,0.0033779016825195548,0.0052008774197140695,0.006573546500953728,0.0033779016825195548,0.0052008774197140695,0.006573546500953728,0.015152325622161119
37,0.01499110234397057,0.030009714823349246,0.9939877872473627,0.5761693275600507,0.5864269040236816,0.0033300944545450336,0.005154371029409214,0.006506636803738196,0.0033300944545450336,0.005154371029409214,0.006506636803738196,0.01499110234397057
38,0.01481596540623648,0.030156355653889477,0.9940509386978097,0.575701354863894,0.5858658851839561,0.0032789505666343094,0.0050980470854614076,0.00643896768371271,0.0032789505666343094,0.0050980470854614076,0.00643896768371271,0.01481596540623648
39,0.01467957298749883,0.030423349398188294,0.9941015833813841,0.5754150863510469,0.5854880162694837,0.0032422299363691546,0.005053154879779612,0.006384188110569688,0.0032422299363691546,0.005053154879779612,0.006384188110569688,0.01467957298749883
40,0.014560515498382281,0.03020236211097134,0.9941395699813221,0.5754747420384739,0.5854827136789238,0.003200620882668486,0.005014896492514944,0.006344998101652368,0.003200620882668486,0.005014896492514944,0.006344998101652368,0.014560515498382281
41,0.014448054451289593,0.030402127783080296,0.9941760532928435,0.5753707595128381,0.5853174054655581,0.0031626572776508634,0.004978700429046763,0.006306696693459269,0.0031626572776508634,0.004978700429046763,0.006306696693459269,0.014448054451289593
42,0.014357562135719792,0.030460365139879285,0.9942026780455152,0.5754442010795214,0.5853351204764119,0.0031309607101074363,0.004946013120805732,0.006280588275541999,0.0031309607101074363,0.004946013120805732,0.006280588275541999,0.014357562135719792
43,0.014257978022777737,0.03047582349806492,0.9942353101066463,0.5749677415546133,0.5848065848508592,0.0030996898894753945,0.004911201449692537,0.006247086669138288,0.0030996898894753945,0.004911201449692537,0.006247086669138288,0.014257978022777737
44,0.014168900646042922,0.030625597846561246,0.9942597786365952,0.5749395253414608,0.5847409894453228,0.0030665543176058825,0.004877565847323868,0.006224780447024708,0.0030665543176058825,0.004877565847323868,0.006224780447024708,0.014168900646042922
45,0.014095462176907622,0.03056448893288949,0.9942783723219982,0.5750112671878457,0.5847700719016692,0.003038658176160299,0.004847758239937833,0.006209045728972151,0.003038658176160299,0.004847758239937833,0.006209045728972151,0.014095462176907622
46,0.014035467503499753,0.03092477812564799,0.9942922518068914,0.5750765975009012,0.5848116715803989,0.00301544417116472,0.004821525185590208,0.00619849812712788,0.00301544417116472,0.004821525185590208,0.00619849812712788,0.014035467503499753
47,0.013985232871993141,0.03071876491220402,0.9943033574529774,0.5753783790281465,0.5850793114189285,0.0029960899373892057,0.004798824882175958,0.006190318036670102,0.0029960899373892057,0.004798824882175958,0.006190318036670102,0.013985232871993141
48,0.013948780932149834,0.030926893235716436,0.9943097331741239,0.5754065306147159,0.5850938617853828,0.002978999603755813,0.004782973474807502,0.006186807844582019,0.002978999603755813,0.004782973474807502,0.006186807844582019,0.013948780932149834
49,0.0139085512443636,0.030931183193544192,0.9943175506855243,0.575614100497072,0.5852741017032065,0.0029623092490490216,0.004764088542066844,0.0061821534101547705,0.0029623092490490216,0.004764088542066844,0.0061821534101547705,0.0139085512443636
50,0.013904264789764146,0.03139703596077327,0.9943107485112564,0.5760709188919699,0.5857405626312804,0.0029514587371100706,0.004760073551918426,0.0061927325052378995,0.0029514587371100706,0.004760073551918426,0.0061927325052378995,0.013904264789764146
51,0.013913584453727824,0.03133780144354595,0.9942992019225221,0.5768416049730712,0.5865097017084038,0.002946649724360329,0.004758183343351423,0.006208751364148001,0.002946649724360329,0.004758183343351423,0.006208751364148001,0.013913584453727824
52,0.01392706766729732,0.031595722565959605,0.9942851293811482,0.5776049578716742,0.58727133833901,0.0029413397266344265,0.004758131991652515,0.006227595899485628,0.0029413397266344265,0.004758131991652515,0.006227595899485628,0.01392706766729732
53,0.013956888074580148,0.031662406300061514,0.9942630531050224,0.5784740815175831,0.5881680267456487,0.002937797809120021,0.004763068919756979,0.0062560213315532185,0.002937797809120021,0.004763068919756979,0.0062560213315532185,0.013956888074580148
54,0.014007018870051477,0.032216253680443126,0.9942345624141271,0.5794974046846779,0.5892067372140305,0.0029411942274206785,0.004775700940189687,0.006290123693115021,0.0029411942274206785,0.004775700940189687,0.006290123693115021,0.014007018870051477
55,0.014072749808749688,0.0324013363703021,0.9942000273676866,0.5806017933794148,0.5903525731181571,0.002948207868512679,0.004793945273181208,0.006330596634253695,0.002948207868512679,0.004793945273181208,0.006330596634253695,0.014072749808749688
56,0.01416236624759699,0.03292633786664478,0.9941570317547624,0.581926675708913,0.5917199973572683,0.0029627727328552685,0.0048197614127456195,0.006379832080128031,0.0029627727328552685,0.0048197614127456195,0.006379832080128031,0.01416236624759699
57,0.014247074770838928,0.03313014423142054,0.9941156268613773,0.5832739562948764,0.5931102304992096,0.00297603267534425,0.004843360405140016,0.006427681651120769,0.00297603267534425,0.004843360405140016,0.006427681651120769,0.014247074770838928
58,0.014359048657757308,0.03364590234455785,0.9940648448566047,0.5846520342879532,0.5945423377152964,0.002996781437004304,0.004877358879533838,0.006484908324496522,0.002996781437004304,0.004877358879533838,0.006484908324496522,0.014359048657757308
59,0.014491353688236758,0.03421279393868255,0.994006644131729,0.5862002436956648,0.5961661020201214,0.0030237724255250758,0.004917676282405997,0.006549904947503578,0.0030237724255250758,0.004917676282405997,0.006549904947503578,0.014491353688236758
60,0.014608330589858044,0.03460267807822674,0.9939550070802151,0.5875712728632089,0.597599071445386,0.003049978471196447,0.004949336717141926,0.006609015404735563,0.003049978471196447,0.004949336717141926,0.006609015404735563,0.014608330589858044
61,0.014770484140955777,0.034843069547787306,0.9938891432891235,0.5889415469288167,0.5990452042765381,0.0030906255233477163,0.004998761317975695,0.006681097270689328,0.0030906255233477163,0.004998761317975695,0.006681097270689328,0.014770484140955777
62,0.014904666219925436,0.035479551028194174,0.9938307177296001,0.5902898323964019,0.6004735544241594,0.003120132282669579,0.0050365086104617925,0.006748025285630636,0.003120132282669579,0.0050365086104617925,0.006748025285630636,0.014904666219925436
63,0.015052316811975112,0.036339820681938105,0.9937726703796598,0.5911922196327652,0.6014529199890011,0.003161404968447757,0.0050786470245693435,0.006812264798054708,0.003161404968447757,0.0050786470245693435,0.006812264798054708,0.015052316811975112
64,0.015189254158613844,0.036314018709318975,0.9937212706764759,0.591857661858448,0.6022036716094992,0.0032030186591443517,0.005117337745537168,0.006868897706337108,0.0032030186591443517,0.005117337745537168,0.006868897706337108,0.015189254158613844
65,0.015341695845744557,0.03682549518000867,0.9936629656434718,0.5924244264542069,0.6028571446626885,0.0032482659498883092,0.005159199906729203,0.006934229961148777,0.0032482659498883092,0.005159199906729203,0.006934229961148777,0.015341695845744557
66,0.015514530542496983,0.037193617617179243,0.9935990555510337,0.5928576790331477,0.603397754345151,0.00329967725279777,0.005210570872694419,0.0070042823870969904,0.00329967725279777,0.005210570872694419,0.0070042823870969904,0.015514530542496983
67,0.015699662729963988,0.038044510186383766,0.9935328758717901,0.5931857169827045,0.60383952841245,0.0033587659902109134,0.0052645765129188645,0.0070763202068956765,0.0033587659902109134,0.0052645765129188645,0.0070763202068956765,0.015699662729963988
68,0.015895114480955166,0.03841630447256778,0.9934623425013452,0.5934856004642518,0.6042587701951602,0.003418543440989574,0.005323303983037396,0.007153267021553375,0.003418543440989574,0.005323303983037396,0.007153267021553375,0.015895114480955166
69,0.016107389083368836,0.03903512240587068,0.9933875503625659,0.5937265773504479,0.6046379876235572,0.003485958055253475,0.005385778595446429,0.007235652385716898,0.003485958055253475,0.005385778595446429,0.007235652385716898,0.016107389083368836
70,0.01635690511703409,0.04010992246413869,0.9933023820759842,0.5940633508381923,0.6051141007170493,0.0035644592414995997,0.0054650700982989365,0.007327375736715303,0.0035644592414995997,0.0054650700982989365,0.007327375736715303,0.01635690511703409
71,0.016662360187002474,0.041771430182935936,0.9932145351204424,0.594720047975772,0.605948469750789,0.00367616457820906,0.005568446547760324,0.007417749028230981,0.00367616457820906,0.005568446547760324,0.007417749028230981,0.016662360187002474
72,0.016892573182620312,0.043449626969439645,0.9931680246446672,0.5954538922942145,0.6067944789788999,0.0037941784911161257,0.00563062721341128,0.007467767466194104,0.0037941784911161257,0.00563062721341128,0.007467767466194104,0.016892573182620312
73,0.017175241893167655,0.044150779472797046,0.9930872753344847,0.5959918593668806,0.6074778656603882,0.003929030194554416,0.005682676149408709,0.007563535490675279,0.003929030194554416,0.005682676149408709,0.007563535490675279,0.017175241893167655
74,0.01746762717574917,0.04510000088983881,0.9929989853781231,0.5963387554357065,0.607991423313789,0.00404490644237006,0.005764484601043864,0.007658236113361479,0.00404490644237006,0.005764484601043864,0.007658236113361479,0.01746762717574917
75,0.017707561349846135,0.04567247018484133,0.9929298365807665,0.5954590382167647,0.6072609717674677,0.0041352552358570474,0.005843023567599404,0.007729282496543344,0.0041352552358570474,0.005843023567599404,0.007729282496543344,0.017707561349846135
