epoch,train_loss,val_loss,train_cosine_similarity,train_std_ctx,train_std_tgt
0,0.0624511160823383,0.06582515188190032,0.9337510641852966,0.3746782751517812,0.5141636653709419
1,0.07195820302504176,0.11878940355039229,0.9228523040006446,0.5381771942717865,0.6605640547891478
2,0.0753222305134149,0.1441258745749198,0.918112891049249,0.6120393817105735,0.727144911213761
3,0.05804008544824113,0.1449277768392764,0.9373519622586542,0.6309718865687223,0.7197218030270818
4,0.04475166366954911,0.1482880210965505,0.9517150281178488,0.6407548904541969,0.7094591480372573
5,0.037147321126071046,0.1464095408316237,0.9595212935581214,0.6450078995071165,0.7019685044459227
6,0.032243185898011645,0.1446691429756438,0.9641749666940317,0.6391186004124599,0.6891519712917904
7,0.027965156129511066,0.13687257295857413,0.9681009105443544,0.629519727679516,0.673695937829367
8,0.024749107733189463,0.13541601847051946,0.9708561135765446,0.6154996635251985,0.6554881961312047
9,0.022309462695873025,0.13161260012033116,0.9727570662229463,0.6015462603485375,0.6384324046562413
10,0.020217894173781815,0.12390952465011491,0.974283275138401,0.5915814141124887,0.6256525225150532
11,0.018455865256306353,0.12243442631511571,0.9755466325733315,0.5792730040758551,0.6110952957864886
12,0.016887465408914455,0.11711278446476991,0.976676721567955,0.568145329615157,0.5979125809743309
13,0.015935532435054606,0.1112788617741873,0.9770328648360193,0.5612743467984431,0.5897407894451101
14,0.014696250912820837,0.10722525209607475,0.9779252491950333,0.5488039211264008,0.5756917093519415
15,0.01380903991711357,0.10123402471465888,0.9783891990375879,0.5399591533802283,0.5656704466122304
16,0.012896780475030907,0.09998175583007256,0.9789633168606648,0.5284891427075858,0.5530559572108964
17,0.01229074969439212,0.09603741419336288,0.9791342057761844,0.5162752385725055,0.5402209850205644
18,0.011465844132152259,0.09171832267764582,0.979757120734767,0.5044434424073252,0.5273219581153904
19,0.01089281158660813,0.0871763758308963,0.9799804188436686,0.4944734377245088,0.5166590692745192
20,0.01044270372653196,0.08514973756927598,0.9800682654485778,0.48405153824366937,0.5057632013371116
21,0.009765811296872536,0.08109471214336125,0.9806415094187632,0.47093294305123945,0.4918048548091512
22,0.0093091822988288,0.07842004407845399,0.9808633772827401,0.4607736232931113,0.4811112667876993
23,0.008847526683737044,0.0755211164837667,0.9811171920265904,0.4523500980669008,0.4720394833927758
24,0.008406583515470344,0.07273256671672232,0.9814161511479599,0.4418012642515948,0.4609636553157266
25,0.00799840732452296,0.0692924980061073,0.9817170115693312,0.4328083716637907,0.4514197927284864
26,0.007594308340463866,0.06757172776520357,0.9820339614925903,0.4220116259328352,0.4401388885251509
27,0.00732216915954449,0.06461065664219626,0.982084437748555,0.41367091123164623,0.43149766623256214
28,0.006952231473090479,0.06247883003617527,0.9824401128525827,0.4049109981402032,0.4221991154800628
29,0.006646231639237083,0.059919234555090246,0.9826713525268849,0.3966749442538159,0.41355232831371336
30,0.006388371875512823,0.05783279476153725,0.9828269674189934,0.38930816308181637,0.40582523829427664
31,0.006100880597549224,0.05585423687076841,0.9830769139710759,0.38153985784477823,0.39762798323842885
32,0.005865289916492304,0.05326787092001137,0.9832184694048708,0.3747197516418873,0.3904706574220365
33,0.005633759258509113,0.05156983810301824,0.983380700104992,0.36747907020605264,0.38290088829569363
34,0.005451586202400828,0.05022783186581307,0.983427625507024,0.3606157423418988,0.3758032120582284
35,0.005325816560819832,0.0493053422425669,0.9833319237808776,0.35465389460397007,0.36973776933578517
36,0.005186293035006201,0.04757012261866685,0.9833001105654966,0.34862805515948053,0.3635533341108256
37,0.0049506399385172315,0.04564638084916951,0.9835676860062986,0.3419361830803386,0.3564620167683358
38,0.004814545833001104,0.04528608473970412,0.9835826940129703,0.33657853806145954,0.3509256464737078
39,0.004718990491412895,0.04326056937158422,0.9834309777198151,0.332259369605917,0.34649812978364614
40,0.00457248253245477,0.04214052255928307,0.9835139403320237,0.3261609830046832,0.3402036383035546
41,0.004332009083881339,0.04070243328443102,0.9839473843041424,0.3197267648277309,0.33331215194012237
42,0.004243765784572332,0.039705891820138915,0.9838487927266565,0.3147428489280887,0.328264714220278
43,0.0041487623933743716,0.03848460336299269,0.9838065146825795,0.31057421824634385,0.3239721700646519
44,0.0039781124525202745,0.03752595558107842,0.9840407300577731,0.30466839856694644,0.3177694562459919
45,0.0038770313290119847,0.03639949124424288,0.9840170563518037,0.3001265309604944,0.31307913273275617
46,0.003725224669854851,0.035253507093328376,0.9842296543915247,0.2945349055813644,0.3072149165315566
47,0.0036146292944464705,0.034477969958906854,0.9842942355628025,0.28962753774129857,0.3021481875951732
48,0.003555877051868203,0.03355794046106887,0.9841776195571396,0.2850405717269227,0.2975536622478661
49,0.0034145707275595426,0.03219770312616978,0.9844061943686702,0.2792900361615356,0.29155490371341924
50,0.0033192518479560795,0.03155164314541959,0.9844424129967678,0.27445570620671966,0.286585765736678
51,0.003198614971610353,0.03030688468340673,0.9846264308861207,0.26979372342058505,0.2816911714569908
52,0.003090431481471018,0.029467910953743386,0.9847417179357977,0.26549479052665353,0.2771748642680323
53,0.0030174413679912816,0.028745850756018043,0.9846963558075639,0.2613134363958997,0.27289920656755695
