epoch,train_loss,val_loss,train_cosine_similarity,train_std_ctx,train_std_tgt
0,0.0645653500942828,0.057163144869366515,0.9782354744144186,0.599382416266047,0.6440166705020482
1,0.07348959353224781,0.12892689513327368,0.9751783234580177,0.6528498497376706,0.6890997491753876
2,0.16945316322406706,0.30199769411648514,0.9421680317246549,0.6356207198361822,0.7168205502437569
3,0.2189167635134089,0.4047491039773073,0.924706985501846,0.6203584250691916,0.7265394553106431
4,0.21065703828924498,0.41723097295145156,0.9276926569771349,0.6259885347910586,0.7285106608373093
5,0.17343468380765814,0.4094544238491092,0.9409750532275588,0.6067163005168797,0.6951616586259357
6,0.14949429307887757,0.40838792464435625,0.9493782071260229,0.5930261672219748,0.6716408433067786
7,0.13594414198166896,0.40238677153792657,0.9539559111998669,0.5893130605270824,0.6616063843406595
8,0.1250090616667726,0.39923236698488357,0.9574155114875612,0.5856290952545038,0.6524580633841227
9,0.11582510417316393,0.38371711452156043,0.9600830193151507,0.5814787117033264,0.6436704692046668
10,0.10969014406860346,0.37974952370818765,0.9616366765488453,0.5763356275151675,0.635358714794924
11,0.10185703732865267,0.36817570811101547,0.9637584270871624,0.5664179145285138,0.6218120443234544
12,0.09834617696187321,0.3689682175960189,0.9643265839536698,0.5623560807817286,0.6157060103765828
13,0.09456081996474186,0.3568336411341632,0.9649858054402853,0.552206471875069,0.6038243911255665
14,0.08867386367657687,0.3518616378778733,0.9664216906211611,0.5395484161532782,0.5884814577329024
15,0.08664752582186147,0.34188126711099553,0.9664500646464883,0.5313233724155498,0.5792317450518127
16,0.08116485781027026,0.33654513313502127,0.9678519940843769,0.5194368535479115,0.56471167633449
17,0.07640477116621766,0.32382919736245813,0.9690390086313437,0.507683337934246,0.5506906963149255
18,0.07435967642743439,0.32049109073116827,0.9691773869960957,0.501066167698228,0.5428286825499258
19,0.07187155353518586,0.30819114454758395,0.9695242768634748,0.49514174049237686,0.5353537372678344
20,0.06948116585473896,0.30728693142769,0.969886754278387,0.486260377011596,0.5252471657852393
21,0.06803071662517073,0.29439408338656536,0.9698256777454005,0.4798403292802096,0.5178313442715099
22,0.06439518355958274,0.2928867044421617,0.9707756052732386,0.4673406269323141,0.5036333471813438
23,0.06329281230485641,0.2918809095957367,0.9706541252866167,0.4586594848543416,0.4943405291674922
24,0.06151489438543543,0.2806738793378555,0.9708516267431041,0.4506536959207546,0.4853333358425105
25,0.05837041722424136,0.27350188207752046,0.9717817794304761,0.43916837703455835,0.4723581009235914
26,0.0579894505169513,0.27874085637094265,0.9714427610463935,0.43624355899004086,0.46886808869352364
27,0.056350078273565855,0.2642941198234818,0.9717060075127714,0.4261634963400224,0.45799644042791926
28,0.055744838163046484,0.2703192610889411,0.9714759422160524,0.420942165985278,0.4522247842529364
29,0.0539869464341824,0.26020155780292353,0.9718633154884498,0.4130043443285972,0.44330607547889594
30,0.052125380998897027,0.24952727238040398,0.9723479862183609,0.4041281111530721,0.43340909871646616
31,0.05041777998167992,0.25108811957188776,0.9727747970567276,0.3935370706675345,0.4220731049765825
32,0.04949012522383535,0.23798220620371127,0.972815793959759,0.38709069022125175,0.4149779544116133
33,0.0476069894914349,0.2390425403869215,0.9734020292820453,0.3776643312096309,0.40461528442715466
34,0.04630717894528221,0.23728676665384446,0.9736967234624634,0.37096704212012555,0.3970722164183414
35,0.04630219994166031,0.2331593936089891,0.9732683122178555,0.3666836340319959,0.3925291925084357
36,0.04516965621267966,0.22956910462287272,0.9735484242152216,0.359732415131125,0.38492701973831445
37,0.043651538179231994,0.221911646975679,0.9740492446462764,0.3528091709331667,0.3771386793338847
38,0.04279335465450077,0.21835371151383187,0.9741906580500148,0.34630503581076255,0.3700954051394212
39,0.042689701914530996,0.21605427276428218,0.9739534790096801,0.34314306646759746,0.3666709217268206
40,0.04024069689503846,0.20433907302486037,0.9751539081488847,0.3338039328459821,0.3561844527516367
41,0.03862832089752154,0.20713227542087775,0.9758490242620166,0.32590578109446283,0.3474552868197454
