epoch,train_loss,val_loss,train_cosine_similarity,train_std_ctx,train_std_tgt
200,0.0007671011103574843,0.005055902897983684,0.982165058109297,0.09601000570139642,0.10366571485808293
201,0.0006896384170695193,0.005090516541008903,0.9838116850306022,0.09649646230508926,0.10339034812735629
202,0.000651497338392071,0.005035196181753992,0.984564908621205,0.09606193705870497,0.10262072621119694
203,0.0006285288087013414,0.004829039929998697,0.9849939456031132,0.09528442307173102,0.10166941689761266
204,0.0006031708255983598,0.0048298836262686785,0.9855136390882634,0.09476707346523,0.10093891361319365
205,0.0005858110740342518,0.004667841221048483,0.9858332042577561,0.09457527856082958,0.10059134970218307
206,0.0005671764098929742,0.004734988327623463,0.9861500455161273,0.09353140537774982,0.09942845942633895
207,0.0005651037616671383,0.004704773485083395,0.9861010758013156,0.09346253204331606,0.09933935990648848
208,0.0005478611699185067,0.004544516343256117,0.9863881139854864,0.09276963264678095,0.09851497246975216
209,0.0005336311640941814,0.004469523580193939,0.986603660591954,0.09223385351083388,0.09786909250678347
210,0.0005265098302557207,0.004413269108495819,0.9867095548804933,0.0916788907626928,0.09727476134890405
211,0.0005256119873992339,0.0043467085867543035,0.98660910956541,0.09151135862554957,0.09710627161392228
212,0.0005052311230506117,0.004306505006265787,0.9869541925476158,0.09044758415757835,0.09588975910718488
213,0.0005035151116603932,0.004198698528622553,0.9869098877361735,0.09036395336094925,0.09579947649269627
214,0.000500550080442898,0.004220830743909407,0.9868776948610817,0.08994866744018606,0.09537684875747844
215,0.0004919313101202931,0.004174564399389209,0.9869744387441702,0.08926780208516506,0.09464194197141612
216,0.0004852852697669028,0.00412668790635456,0.9870527760927067,0.0887140948552995,0.09404957535866447
217,0.00048155847695594814,0.004082558938944844,0.9869996002681809,0.0883186061344938,0.09363803098027425
218,0.0004766905138671588,0.004055176526275267,0.9870117956087445,0.0877156460589436,0.09301839419411166
219,0.0004740705602399632,0.004095604152969596,0.9869923745970299,0.08736946022635048,0.09266070534934384
220,0.0004689984849330543,0.004125091683408114,0.987008152700664,0.08710049959116203,0.09235099389720348
221,0.0004699399520911586,0.004003192497332069,0.9868930065589577,0.08718428055648969,0.09244017850109851
222,0.00046334948488828686,0.003990427080974718,0.9869629952867153,0.08675591691970168,0.09196510394704027
223,0.00045381451141378104,0.0040241853083142825,0.9871311507734389,0.08627035723140872,0.09140504477563974
224,0.00046172407575277997,0.003952639076602973,0.9868374467835823,0.08647787780344933,0.09168373918469891
225,0.00045127265013203356,0.003942470802453307,0.9870046793968131,0.0854867002774422,0.09063445781399802
226,0.00044668392402561917,0.003941735427360982,0.9870217145076642,0.0853846534311325,0.09048664556932957
227,0.0004470053105358112,0.003901422911644979,0.9869282280172379,0.08533916595675695,0.09044835928520632
228,0.00044092159264406744,0.0038697234023703448,0.9869858285879872,0.08470087618540252,0.08977661779312623
229,0.00043557080846827933,0.0037794889567393654,0.9869962964745831,0.08432648826653345,0.0893621844660592
230,0.0004288667910590997,0.003790982104477171,0.9870799309304252,0.08382713046419747,0.08881470172493111
231,0.0004254456218851493,0.003709324136291119,0.9870874626597975,0.08354221283214788,0.08850746436773627
232,0.000428137329394555,0.0037735895217645547,0.9868808406095689,0.08326739719476012,0.08827636612650443
233,0.0004205139869572408,0.0037924377903552123,0.9869970991755265,0.08298874167144699,0.08792574887828748
234,0.0004231773148133696,0.0036968025878976875,0.9868258127416266,0.08272726391836749,0.08770868283794488
235,0.0004131992787457151,0.0037102322586038163,0.987030821049547,0.08194962306301284,0.08685538722778523
236,0.0004101525735646739,0.0036742428873508225,0.9870335581408837,0.08169946739663747,0.08658469589937377
237,0.0004114756927996944,0.0036420931532965893,0.9869078209562756,0.08184385640054037,0.08673815788964752
238,0.00040637989928198856,0.0035729946799799273,0.9869762259672419,0.0815288354332493,0.08637891283092135
239,0.0003984676733248488,0.003542391671044883,0.9871478777350898,0.08092804308312589,0.08571768263086918
240,0.00039811418185960965,0.003590830342686722,0.9870581894255455,0.08070259584737284,0.08550068010694642
241,0.0003983440002625471,0.003508700572715049,0.9869509107210432,0.08089936022148576,0.08568708494358472
242,0.0003804884332731061,0.0034657596826920627,0.987416395696543,0.07999482078079075,0.08461689120279695
243,0.00038031473951361,0.0034978313979850163,0.9873628273083556,0.07985699102781775,0.08448530658404095
244,0.0003773397095300438,0.0034637314351078806,0.9873791091499434,0.07972015276592362,0.08432249647921636
245,0.00037691159684155584,0.003430148423485405,0.9873224270122936,0.07978331646524078,0.08437266748488113
246,0.0003725022462690025,0.0034348705863829336,0.9873762490197716,0.07966850261884173,0.08421340058486106
247,0.00036886712676125247,0.003446483321350173,0.9873989014631188,0.07945602136096196,0.08396759751419125
248,0.0003700126373872769,0.003404659900361751,0.9873105133665233,0.07952631953890793,0.08404683565172474
249,0.0003670227817725207,0.0033826423016980185,0.9873229025337796,0.07932888773138898,0.08382398405787415
250,0.0003663617683479846,0.003382579890788126,0.9872782798465612,0.07937100313230909,0.08385577134180125
251,0.0003618006325122387,0.0033537805150918873,0.9873626702265049,0.07921711222999529,0.0836545554645709
252,0.00035600519767449565,0.0033269050435989467,0.9874839424194197,0.07884156753580356,0.08323006708120614
253,0.0003552595098271847,0.003297834935873537,0.9874158182339636,0.0788030881239384,0.08318683758207697
254,0.0003491616902749392,0.0032611413117708036,0.9875396366517846,0.07838735261041441,0.08271935642364696
255,0.0003438426729931893,0.0032567695253791,0.9876453546637571,0.07798421669826293,0.08227281925254888
256,0.00034285123768997857,0.003275183243447469,0.9875945836763754,0.07793183998007637,0.08221340908642871
257,0.00034494779045077955,0.0032772780896138244,0.9874656476465135,0.0780841639903431,0.08238418776193941
258,0.00034064389815279434,0.0032224372909797853,0.9875295067049642,0.07767772596148839,0.08194844492563921
259,0.00033621535264616363,0.0032260930100062365,0.9876192907766418,0.0774544791168334,0.08168278845995489
