epoch,train_loss,val_loss,train_cosine_similarity,train_std_ctx,train_std_tgt
318,0.0003437087252074904,0.0023542945082090905,0.9820566836218243,0.0675307462446174,0.07240291905972368
319,0.00029854695876838306,0.0023118894392582796,0.9842783455878802,0.06765884957801853,0.07192354582561784
320,0.0002844044120698188,0.0022757411995249343,0.9849493254237789,0.06735858235628754,0.07144711441827178
321,0.0002775869600941782,0.002298957925401072,0.9851949551064101,0.06729159543574469,0.07129144577725534
322,0.000276485224703368,0.002301158221897238,0.9852381676506037,0.06738129313726451,0.07136049969290878
323,0.00027070187124151343,0.002284314817012246,0.9854297646642578,0.06720921785909545,0.07111913685546489
324,0.00027025290364834155,0.0022816917469808415,0.9854213316890322,0.06735658879379353,0.07125439211702667
325,0.0002653502403598039,0.002307869157312549,0.9856306051728099,0.06714555192165424,0.07098845079329509
326,0.0002656882065982777,0.002300027582391318,0.9855780127769205,0.06757248329746977,0.07140118606100425
327,0.00026159111699626005,0.0022486854421058253,0.9857447715424701,0.06746524786422266,0.0712449509700453
328,0.00026081501517042217,0.00225078169327688,0.985763358971032,0.06746906187347097,0.07124211168432669
329,0.0002590768950782851,0.002284527568619198,0.9857695606532018,0.06750455650412011,0.071252050170794
330,0.0002538196613967835,0.00226671533718177,0.9860179825570514,0.06738663190459772,0.07106937703859552
331,0.00025644408607711737,0.002269223830210907,0.9858152856954742,0.06743486637239299,0.0711524641051618
332,0.000250762874839773,0.002259339495655844,0.986043817454092,0.06724056682675113,0.07088911341063696
333,0.00025151519045757826,0.0022176706315532547,0.9859525818898156,0.06717112626595204,0.07083357020553963
334,0.00024775615230371,0.0022333691291052346,0.9861373027291181,0.06703420446475566,0.07065623018364316
335,0.0002521831146893922,0.0022540428317777477,0.9858044873755469,0.06721434350865699,0.07088847236374089
336,0.0002479925142044691,0.0022195362943787573,0.9859745231734173,0.066861830422421,0.07049572739482585
337,0.00024457197464568297,0.002249268709800081,0.9861454990263896,0.0668617250440435,0.07045059880769526
338,0.0002459502806075707,0.0022009464724461977,0.9860131437372014,0.06669358458684577,0.0703096618933196
339,0.00024358626723388908,0.0022216604213723774,0.9860752634204272,0.06640967217751065,0.07000531045971373
340,0.00024622458488725995,0.0022697744716424495,0.9859115063156212,0.06661687885435341,0.07023937331002438
341,0.0002486875567113137,0.0021886421517823447,0.9857469362448592,0.06681304981295481,0.07046085605493378
342,0.00024367749195003987,0.0021822944981977344,0.9859435903386234,0.06637022173548178,0.0699685918521533
343,0.00024289461819462563,0.0021710896472717676,0.9859272982298904,0.06623363222312344,0.06982858265855224
344,0.00024177006297733234,0.00220775862099297,0.9859116286768533,0.06609123860851177,0.06967606413712535
345,0.00024118072429634948,0.0021857898882173222,0.9858804439218758,0.0659442975817229,0.06952631963974111
346,0.00024358012150182338,0.0021677038401240177,0.9856764537524123,0.06608252889449519,0.06969039824562649
347,0.00024041036179985877,0.002184667855626278,0.9857775409247994,0.06571156442188897,0.0692909454490222
348,0.0002367607983818881,0.0021352694806844384,0.9859083301925057,0.06516853432687794,0.06871976291477068
349,0.00023750020169595846,0.0021221952181858525,0.9858177388241278,0.06524761098171654,0.06880878558310356
350,0.00023264968001001442,0.002134463521339166,0.9859944840491806,0.06480409349913943,0.06831284160795603
351,0.000233201321098941,0.0020774612811380135,0.9859271278132956,0.0646565431271751,0.06818072539008124
352,0.00023056294983204184,0.00205272502385761,0.9860416233727757,0.0643891879219941,0.06788843438240987
353,0.00022892020853972666,0.0020401609649728816,0.9860488328768121,0.06404315381830568,0.0675340747018216
354,0.00022190141619607436,0.002002041357301815,0.9863508816723195,0.0633769070342971,0.06679555687291847
355,0.0002227051648289357,0.0020008956919660543,0.9862360109140672,0.06329048599903755,0.06672876001568695
356,0.00022582617660262382,0.0020239012178603502,0.9860542377526118,0.06344017646648137,0.06691909393247132
357,0.00022175586483892069,0.0019981695309545457,0.9862047982620459,0.06310415028755413,0.06653651790935973
358,0.00022057557629165736,0.0019859444843466157,0.9862740936717747,0.06298204384826495,0.06640331669406996
359,0.00021420981317476297,0.001965920665864346,0.9865475933713619,0.06243361317756238,0.06578563351034178
360,0.00021632675899201144,0.0019722149573586215,0.9864097499621601,0.06256222054244687,0.06594347796787309
361,0.00021507945213897445,0.0019655154658300773,0.986423348430206,0.06229947714521693,0.06567353981928555
362,0.00021576486400570413,0.00198105200013118,0.9863381663362342,0.06227935469123493,0.06566678804963616
363,0.0002166691742804443,0.001959689485374838,0.9862292346374765,0.06215766549622015,0.06556545710742427
364,0.00021516332553076466,0.0019570531409560466,0.9862832333877882,0.06188526573490231,0.06528258474209973
365,0.00021266779120644516,0.0019306189301527981,0.9863311397154311,0.06177303032845188,0.06513995365272758
366,0.00021067860920071137,0.0019223589980940042,0.9864174416898834,0.06161133169939693,0.06495746506794099
367,0.00020781333946970958,0.001919846718526209,0.9865199061435512,0.06124626826156804,0.0645656528505596
368,0.00020663364717769735,0.0019388477493480626,0.9865260647570137,0.06118386189270274,0.0644901653247479
369,0.00020905855761181407,0.001923801093327521,0.9863478294158414,0.0612279661396708,0.06456925550324294
370,0.00020634746254558125,0.0018942692432615128,0.9864427993969364,0.06109977011945931,0.06440827257537239
371,0.00020344160111419247,0.0018910579131429653,0.9865511933131395,0.06084805740089095,0.06412330337733195
372,0.00020497914489426474,0.0018779227172142701,0.9863748219696292,0.06074729309826737,0.06405208892708654
373,0.00020127127251475527,0.0018625665958206267,0.9865385327361753,0.060318098039658125,0.06358560693215788
374,0.00019983656185931998,0.001836598042395216,0.986557052209797,0.059980392567783994,0.0632433370020367
375,0.00019770418424132642,0.00182595130476628,0.9866279086778742,0.05986763022828262,0.06310357070059737
376,0.00019739465423117795,0.0018140605821121317,0.9865518965491556,0.05960664981072026,0.06284983377042208
377,0.00019666722728690718,0.0018194217952454824,0.9865536148282799,0.05945832990315738,0.06269914272734521
